6,34673170731707
66680,35
6,34673170731707
66680,35
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
16
16
16
16
16
0,504587155963303
16
0,504587155963303
0,504587155963303
0,128986534372785
0,504587155963303
0,128986534372785
605,15
1,22018348623853
605,15
3,15045871559633
0,788700045934773
0,0811244979919679
0,788700045934773
0,023623907394283
25,4
0,023623907394283
25,4
0,0129931490668557
0,504587155963303
250,25
0,504587155963303
250,25
0,504587155963303
250,25
0,504587155963303
250,25
0,504587155963303
0,126320624712908
0,504587155963303
0,126320624712908
0,504587155963303
0,00459347726228755
50,08
0,00459347726228755
50,08
0,508
50,08
0,508
50,08
0,508
50,08
0,508
50,08
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
0,788700045934773
8598,736
0,788700045934773
8598,736
0,788700045934773
3519,85
0,788700045934773
3519,85
0,788700045934773
0,335024390243902
0,788700045934773
0,634146341463415
108,333333333333
0,5
50,08
0,5
50,08
0,018348623853211
50,08
0,018348623853211
50,08
0,00047247814788566
50,08
1,53682967162769
66680,35
29599,57
66680,35
29599,57
66680,35
14,9412034910427
66680,35
1,50528249885163
0,639414634146341
25,4
0,639414634146341
25,4
0,639414634146341
50,08
0,639414634146341
66680,35
16
66680,35
16
66680,35
16
656
16
9,16666666666667
0,504587155963303
9,16666666666667
0,504587155963303
1377,2
0,504587155963303
1377,2
0,504587155963303
5596,5
0,128986534372785
5596,5
0,128986534372785
0,639414634146341
0,639414634146341
0,128986534372785
16
0,128986534372785
16
605,15
0,504587155963303
605,15
0,504587155963303
605,15
0,128986534372785
605,15
0,128986534372785
0,788700045934773
605,15
0,788700045934773
605,15
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
25,4
25,4
25,4
25,4
25,4
66680,35
25,4
0,634146341463415
108,333333333333
0,634146341463415
108,333333333333
0,0975609756097561
25,4
0,0975609756097561
25,4
16,6666666666667
25,4
16,6666666666667
25,4
2504
25,4
25,4
108,333333333333
108,333333333333
50,08
50,08
50,08
50,08
66680,35
66680,35
66680,35
50,08
66680,35
66680,35
0,639414634146341
66680,35
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
16
16
16
16
0,587155963302752
16
0,587155963302752
16
0,0129931490668557
0,504587155963303
0,0129931490668557
0,504587155963303
250,25
0,504587155963303
2484,3
0,128986534372785
1,2540192926045
0,128986534372785
1,2540192926045
0,128986534372785
138,684
0,128986534372785
33,782
605,15
0,129756097560976
605,15
33,25
605,15
33,25
605,15
0,146991272393202
16
16
57,2333333333333
0,788700045934773
108,333333333333
0,788700045934773
50,08
0,788700045934773
50,08
25,4
66680,35
25,4
1025
25,4
0,0975609756097561
25,4
0,634146341463415
108,333333333333
39
108,333333333333
39
108,333333333333
108,333333333333
108,333333333333
0,504587155963303
0,504587155963303
91
0,128986534372785
91
0,128986534372785
108,333333333333
605,15
108,333333333333
605,15
108,333333333333
0,788700045934773
50,08
0,788700045934773
50,08
25,4
50,08
25,4
50,08
16
66680,35
0,504587155963303
0,504587155963303
563,75
0,504587155963303
563,75
0,504587155963303
1084,23333333333
66680,35
109,233333333333
0,639414634146341
16411,216
0,639414634146341
16411,216
0,639414634146341
6717,85
0,639414634146341
16
16
656
16
0,0624390243902439
16
0,0536585365853659
0,504587155963303
13,75
0,504587155963303
13,75
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
605,15
0,128986534372785
605,15
605,15
0,788700045934773
605,15
0,305466237942122
605,15
33,782
605,15
87,2236
0,788700045934773
3,15045871559633
0,788700045934773
0,0811244979919679
0,788700045934773
0,0811244979919679
0,788700045934773
0,023623907394283
25,4
0,023623907394283
25,4
16,6666666666667
25,4
16,6666666666667
25,4
50,08
66680,35
108,333333333333
0,639414634146341
108,333333333333
16
0,639414634146341
0,504587155963303
0,639414634146341
0,128986534372785
0,639414634146341
605,15
0,335024390243902
0,788700045934773
0,0975609756097561
25,4
0,532682926829268
0,128986534372785
0,129756097560976
605,15
3330,32
605,15
50,08
605,15
3330,32
605,15
16276
108,333333333333
50,08
50,08
50,08
66680,35
108,333333333333
0,639414634146341
108,333333333333
16
50,08
0,504587155963303
50,08
0,128986534372785
50,08
605,15
50,08
0,788700045934773
66680,35
25,4
66680,35
605,15
3519,85
0,788700045934773
66680,35
0,788700045934773
0,639414634146341
0,788700045934773
0,639414634146341
0,788700045934773
0,639414634146341
0,639414634146341
108,333333333333
16
1602,56
16
656
16
0,0624390243902439
16
13,75
0,504587155963303
0,504587155963303
0,504587155963303
0,0129931490668557
0,504587155963303
250,25
0,504587155963303
1,2540192926045
0,128986534372785
138,684
0,128986534372785
1,2540192926045
0,128986534372785
138,684
0,128986534372785
33,782
605,15
33,782
605,15
33,782
605,15
22,1666666666667
605,15
8598,736
0,788700045934773
3519,85
0,788700045934773
0,335024390243902
0,788700045934773
85,85
0,788700045934773
0,91743119266055
25,4
0,023623907394283
25,4
605,15
0,229673863114378
25,4
0
25,4
25,4
108,333333333333
108,333333333333
108,333333333333
108,333333333333
66680,35
108,333333333333
66680,35
108,333333333333
66680,35
108,333333333333
66680,35
50,08
66680,35
66680,35
66680,35
0,639414634146341
108,333333333333
16
108,333333333333
0,504587155963303
50,08
0,128986534372785
50,08
605,15
50,08
0,788700045934773
66680,35
25,4
66680,35
0,128986534372785
66680,35
0,128986534372785
0,639414634146341
0,128986534372785
0,639414634146341
0,128986534372785
0,639414634146341
0,128986534372785
16
0,128986534372785
16
0,0151193007323411
16
9,16666666666667
0,504587155963303
1377,2
0,504587155963303
1377,2
0,504587155963303
13671,84
0,128986534372785
13671,84
0,128986534372785
0,128986534372785
605,15
108,333333333333
605,15
50,08
605,15
66680,35
0,788700045934773
66680,35
0,788700045934773
66680,35
0,788700045934773
1025
25,4
1025
25,4
0,0975609756097561
25,4
0,634146341463415
0,639414634146341
109,233333333333
0,639414634146341
108,333333333333
0,639414634146341
0,639414634146341
16
0,639414634146341
16
0,639414634146341
16
0,0624390243902439
16
0,0624390243902439
16
0,0536585365853659
0,504587155963303
9,16666666666667
0,504587155963303
1377,2
0,504587155963303
1377,2
0,504587155963303
1377,2
0,504587155963303
0,128986534372785
0,128986534372785
66680,35
0,128986534372785
50,08
0,128986534372785
66680,35
0,128986534372785
0,639414634146341
605,15
605,15
605,15
605,15
605,15
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
25,4
25,4
25,4
25,4
25,4
108,333333333333
108,333333333333
108,333333333333
108,333333333333
605,15
605,15
605,15
605,15
605,15
605,15
605,15
108,333333333333
50,08
50,08
50,08
50,08
50,08
66680,35
66680,35
66680,35
66680,35
0,639414634146341
16
0,639414634146341
16
0,504587155963303
16
0,504587155963303
0,128986534372785
0,504587155963303
0,128986534372785
605,15
0,128986534372785
605,15
0,788700045934773
605,15
0,788700045934773
25,4
0,788700045934773
25,4
108,333333333333
25,4
16
16
16
16
16
16
108,333333333333
50,08
108,333333333333
50,08
66680,35
50,08
66680,35
0,639414634146341
66680,35
0,639414634146341
16
0,639414634146341
16
0,504587155963303
16
0,504587155963303
0,128986534372785
0,504587155963303
0,128986534372785
605,15
0,128986534372785
605,15
0,788700045934773
605,15
0,788700045934773
25,4
0,788700045934773
25,4
108,333333333333
25,4
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
108,333333333333
50,08
108,333333333333
50,08
66680,35
50,08
66680,35
0,639414634146341
66680,35
0,639414634146341
16
0,639414634146341
16
0,504587155963303
16
0,504587155963303
0,128986534372785
0,504587155963303
0,128986534372785
605,15
0,128986534372785
605,15
0,788700045934773
605,15
0,788700045934773
25,4
0,788700045934773
25,4
108,333333333333
25,4
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
108,333333333333
50,08
108,333333333333
50,08
66680,35
50,08
66680,35
0,639414634146341
66680,35
0,639414634146341
16
0,639414634146341
16
0,504587155963303
16
0,504587155963303
0,128986534372785
0,504587155963303
0,128986534372785
605,15
0,128986534372785
605,15
0,788700045934773
605,15
0,788700045934773
25,4
0,788700045934773
25,4
108,333333333333
25,4
605,15
605,15
605,15
605,15
605,15
605,15
108,333333333333
50,08
108,333333333333
50,08
66680,35
50,08
66680,35
0,639414634146341
66680,35
0,639414634146341
16
0,639414634146341
16
0,504587155963303
16
0,504587155963303
0,128986534372785
0,504587155963303
0,128986534372785
605,15
0,128986534372785
605,15
0,788700045934773
605,15
0,788700045934773
25,4
0,788700045934773
25,4
108,333333333333
25,4
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
108,333333333333
50,08
108,333333333333
50,08
66680,35
50,08
66680,35
0,639414634146341
66680,35
0,639414634146341
16
0,639414634146341
16
0,504587155963303
16
0,504587155963303
0,128986534372785
0,504587155963303
0,128986534372785
605,15
0,128986534372785
605,15
0,788700045934773
605,15
0,788700045934773
25,4
0,788700045934773
25,4
108,333333333333
25,4
25,4
25,4
25,4
25,4
25,4
25,4
108,333333333333
50,08
108,333333333333
50,08
50,08
50,08
66680,35
66680,35
66680,35
0,639414634146341
0,639414634146341
0,639414634146341
16
16
16
0,504587155963303
0,504587155963303
0,504587155963303
0,128986534372785
0,128986534372785
16
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
605,15
605,15
605,15
605,15
605,15
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
25,4
25,4
25,4
25,4
25,4
108,333333333333
108,333333333333
108,333333333333
108,333333333333
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
108,333333333333
50,08
50,08
50,08
50,08
50,08
66680,35
66680,35
66680,35
66680,35
66680,35
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
16
16
16
16
16
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
605,15
605,15
605,15
605,15
605,15
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
25,4
25,4
25,4
25,4
25,4
108,333333333333
108,333333333333
108,333333333333
108,333333333333
25,4
25,4
25,4
25,4
25,4
25,4
25,4
108,333333333333
50,08
50,08
50,08
50,08
50,08
66680,35
66680,35
66680,35
66680,35
66680,35
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
16
16
16
16
16
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
605,15
605,15
605,15
605,15
605,15
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
25,4
25,4
25,4
25,4
25,4
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
108,333333333333
50,08
50,08
50,08
50,08
50,08
66680,35
66680,35
66680,35
66680,35
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
16
16
16
16
0,504587155963303
0,504587155963303
0,504587155963303
0,504587155963303
0,128986534372785
0,128986534372785
0,128986534372785
0,128986534372785
605,15
605,15
605,15
605,15
0,788700045934773
0,788700045934773
0,788700045934773
0,788700045934773
25,4
25,4
25,4
25,4
108,333333333333
108,333333333333
108,333333333333
66680,35
66680,35
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
0,639414634146341
16
16
16
16
0,504587155963303
